temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,high_cloud_cover_high_cld_lay,medium_cloud_cover_mid_cld_lay,low_cloud_cover_low_cld_lay,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,wind_speed_80_m_above_gnd,wind_direction_80_m_above_gnd,wind_speed_900_mb,wind_direction_900_mb,wind_gust_10_m_above_gnd,angle_of_incidence,zenith,azimuth,generated_power_kw
30.04,17,1016.7,0,0,0.3,1,0,0,388.04,17.71,232.43,20.52,232.13,18.5,232.91,33.84,91.37824,75.064392,287.56389,9.5972868
16.97,57,1018.5,0,0,63,59,63,0,0,6.57,170.54,3.55,113.96,6.57,170.54,8.28,117.39199,94.131872,54.536989,12.219275
17.06,50,1018.8,0,0,2.7,9,0,0,0,3.98,174.81,6.37,137.29,3.88,158.2,9.36,103.67717,84.43327,64.319943,117.24029
18.08,49,1018.6,0,0,0,0,0,0,73.87,1.84,101.31,4.8,102.99,3.24,90,9,89.965547,73.970572,73.379687,459.29887
21.67,47,1018.8,0,0,2.1,7,0,0,243.86,4.9,72.9,5.86,79.38,5.94,75.96,11.52,76.297301,62.902163,82.272009,1022.9658
24.1,44,1018.7,0,0,2.4,8,0,0,421.86,5.59,75.07,5.94,75.96,6.03,72.65,10.8,62.92283,51.582683,91.743148,1632.9428
26.91,37,1017.5,0,0,4.8,16,0,0,579.39,3.32,102.53,4.1,105.26,3.98,95.19,23.76,50.175691,40.341419,103.0512,2024.3128
29.77,28,1016.6,0,0,2.1,7,0,0,712,7.92,180,10.09,182.05,9,180,28.08,38.75672,29.752816,118.8456,1743.1975
30.9,24,1016.3,0,0,0,0,0,0,825.03,20.32,209.74,23.47,212.47,21.67,212.11,36.72,30.266073,21.278433,144.91678,1573.7583
31.62,21,1016.5,0,0,30,100,0,0,849.95,20.66,221.47,22.93,222.46,21.41,222.27,34.56,27.497603,18.312284,185.23161,1717.4141
32.14,20,1016.5,0,0,30,100,0,0,878.43,19.86,225,21.64,224.33,20.11,224.27,28.8,31.901426,22.98865,222.73264,1925.112
32.45,20,1016,0,0,30,100,0,0,793.88,16.08,235.95,18.58,234.46,17.5,233.37,32.4,41.316887,32.206317,245.59609,1395.3717
32.5,20,1015.3,0,0,30,100,0,0,687.08,12.24,241.93,14.08,237.53,13.28,237.17,28.08,53.156456,43.038047,259.92217,976.50083
32.57,20,1015.2,0,0,39,100,39,0,550.91,9.83,246.25,11.49,237.8,10.99,238.39,26.28,66.100393,54.339779,270.61679,287.92083
32.09,20,1015.2,0,0,100,100,100,0,445.89,8.67,274.76,8.28,270,7.92,270,23.76,79.57148,65.630701,279.85807,175.06383
30.03,25,1015.3,0,0,100,100,100,0,274.12,16.18,327.72,18.06,336.5,16.92,336.16,12.96,92.505491,76.001475,288.22548,14.555346
19.56,48,1017.6,0,0,0,0,0,0,0,11.21,185.53,16.45,190.08,13.32,180,11.88,117.56377,94.312893,54.483961,8.2519126
19.97,45,1017.7,0,0,0,0,0,0,0,12.65,184.9,20.12,190.3,16.3,186.34,16.56,103.71599,84.523046,64.364162,102.54031
21.53,43,1017.7,0,0,0.6,2,0,0,70.31,14.42,182.86,27.72,180,14.76,180,19.8,89.996763,74.060064,73.432691,438.74222
25.96,33,1017.2,0,0,3.6,12,0,0,250.98,16.92,180,20.52,178.99,17.28,180,21.96,76.317989,62.989666,82.334014,1068.0122
29.17,26,1016.8,0,0,2.1,7,0,0,423.64,19.96,187.25,22.61,189.16,20.72,187.99,28.44,62.930655,51.669717,91.815283,1648.235
30.6,24,1017.2,0,0,0.3,1,0,0,582.95,23.59,195.95,25.17,196.62,22.8,195.57,36,50.166331,40.430593,103.13389,2084.4731
31.69,22,1016.5,0,0,0,0,0,0,723.57,27.38,208.25,30.63,209.58,27.55,208.91,37.44,38.722605,29.848035,118.92981,2314.0563
32.68,20,1016.2,0,0,0,0,0,0,832.15,30.47,215.38,33.86,215.04,30.56,214.44,38.52,30.197891,21.381469,144.94378,2411.8045
32.93,20,1017.1,0,0,0,0,0,0,901.57,27.53,221.82,30.32,222.59,27.78,222.37,36.36,27.399549,18.404788,185.08807,2352.8678
33.45,17,1016.6,0,0,3.6,12,0,0,906.02,28.17,218.77,30.98,218.87,28.17,218.77,36.72,31.799314,23.047735,222.51221,2122.1255
33.83,17,1016.2,0,0,5.7,19,0,0,875.76,27.58,215.97,30.17,215.78,27.58,215.97,37.08,41.226917,32.242166,245.40962,1728.885
33.91,17,1015.5,0,0,5.1,17,0,0,803.67,27.38,219.13,30.19,219.19,27.38,219.13,33.48,53.080138,43.064232,259.77191,1246.8364
33.85,17,1015.2,0,0,7.8,26,0,0,695.09,28.04,221.88,31.63,221.31,28.31,221.39,34.56,66.03588,54.363824,270.48984,548.62917
33.17,18,1015.1,0,0,12.3,41,0,0,554.47,27.5,226.06,31.57,225.92,28.01,226.04,36.72,79.517289,65.657006,279.74531,66.513583
32.32,20,1014.8,0,0,6.6,22,0,0,390.71,26.23,226.67,31.32,226.4,26.99,226.08,37.8,92.547961,76.100942,288.17762,1.733642
19.01,50,1017.1,0,0,0,0,0,0,0,8.64,180,8.65,163.07,9.06,173.16,6.12,117.50147,94.339169,54.611155,10.311667
17.93,52,1017.3,0,0,5.1,17,0,0,0,10.19,212.01,16.43,241.19,11.98,212.74,14.4,103.75353,84.616165,64.414122,113.06639
19.71,45,1017.3,0,0,0,0,0,0,72.98,12.03,218.93,17.53,250.82,12.54,219.17,14.76,90.026198,74.152652,73.491831,450.34414
23.45,38,1017.3,0,0,0,0,0,0,240.3,7.29,237.09,11.28,253.3,6.64,229.4,12.96,76.336269,63.080011,82.402714,1072.3156
27.41,29,1017.1,0,0,3.9,13,0,0,421.86,8.71,277.13,9.06,276.84,7.95,275.19,11.88,62.935361,51.759529,91.894958,1636.2264
29.24,25,1016.9,0,0,8.4,28,0,0,582.06,9.36,247.38,10,239.74,9.51,240.52,25.56,50.152974,40.52276,103.22536,2044.5083
31.06,21,1015.9,0,0,6.3,21,0,0,714.67,13.39,233.75,14.34,231.12,13.32,231.58,28.8,38.683353,29.946908,119.02433,2146.3808
32.63,16,1015.1,0,0,5.4,18,0,0,818.8,24.83,240.46,27.91,239.8,25.5,239.45,36.72,30.123298,21.489457,144.98113,2414.0924
33.95,11,1015.7,0,0,7.2,24,0,0,887.33,20.95,250.94,22.6,247.52,20.99,247.83,33.48,27.294846,18.503594,184.94852,2345.2929
34.49,11,1015.3,0,0,7.5,25,0,0,906.91,23.24,253.81,25.16,250.79,23.22,251,34.92,31.69222,23.113069,222.28716,2146.2864
34.42,11,1015.2,0,0,30,100,0,0,863.3,24.28,254.52,26.18,251.57,23.91,251.57,34.92,41.133943,32.283534,245.2163,1801.0644
33.62,12,1014.8,0,0,30,100,2,0,683.52,23.5,264.73,25.1,261.75,22.91,261.87,33.84,53.002247,43.095481,259.61527,1269.1397
32.01,15,1014.8,0,0,100,100,100,0,405.84,21.54,279.62,23.22,277.13,21.08,277.85,33.12,65.970803,54.392781,270.35727,577.00056
32.24,15,1015,0,0,3,10,0,0,525.99,20.89,271.97,23.4,270,21.24,270,21.96,79.463302,65.688273,279.6276,88.938333
31.41,15,1014.7,0,0,2.4,8,0,0,394.27,19.16,275.39,21.61,271.91,19.45,272.12,29.88,91.92995,75.692655,287.69572,8.2692897
14.66,68,1018.2,0,0,10.5,35,0,0,0,7.28,351.47,13.71,346.33,7.86,344.05,10.08,117.67338,94.529053,54.568078,17.041257
13.24,76,1018.8,0,0,30,100,0,1,0,6.64,12.53,12.32,6.71,7.64,8.13,10.8,103.78961,84.71236,64.469769,113.73476
14.3,84,1018.4,0,0,30,100,0,3,73.87,6.76,25.2,7.59,31.43,6.76,25.2,6.12,90.053801,74.248226,73.557087,449.415
17.25,68,1018.4,0,0,30,100,0,2,240.3,7.75,21.8,7.9,30.07,7.73,27.76,7.2,76.352121,63.173118,82.478137,1112.4367
20.08,56,1018.3,0,0,100,100,100,0,391.6,10.83,21.45,10.79,25.71,10.79,25.71,9,62.93697,51.852068,91.982283,1720.9859
20.89,55,1018.1,0,0,100,100,100,0,399.61,12.57,23.63,12.88,26.57,12.4,25.82,10.8,50.135715,40.617918,103.32591,2127.1495
23.52,46,1017.4,0,0,30,100,0,0,560.7,13.1,20.92,13.24,22.38,12.77,21.5,11.52,38.639203,30.04955,119.12987,2398.3444
26.45,38,1016.8,0,0,5.4,18,0,0,798.33,14.04,22.62,14.18,23.96,13.71,23.2,12.6,30.042801,21.6028,145.03014,2482.1762
30.77,26,1015.5,0,0,0,0,0,0,890.89,12.43,22.11,12.25,24.3,11.77,23.43,12.96,27.184183,18.609368,184.81296,2406.8467
31.84,24,1015.1,0,0,0,0,0,0,919.37,14.76,12.68,14.84,14.04,14.15,14.74,15.48,31.580651,23.185055,222.05652,2179.6903
32.44,22,1014.9,0,0,0,0,0,0,889.11,15.27,8.13,15.33,9.46,14.92,8.33,14.76,41.038256,32.330601,245.01568,1824.1186
32.59,21,1014.1,0,0,0,0,0,0,811.68,14.83,5.57,14.83,5.57,14.11,5.86,17.28,52.922965,43.131886,259.45211,1286.0027
32.45,20,1014.1,0,0,0,0,0,0,696.87,14.47,5.71,14.51,7.13,13.85,8.97,16.56,65.905285,54.426695,270.21909,571.91245
31.96,21,1014.1,0,0,0,0,0,0,548.24,15.58,6.63,16.1,10.3,15.46,12.09,16.92,79.409612,65.724511,279.505,42.441365
30.86,23,1014.1,0,0,0,0,0,0,379.14,17.9,15.15,19.35,18.43,17.99,19.89,19.08,91.770799,75.644263,287.50726,0.746875
14.64,79,1018.1,0,0,0,0,0,0,0,2.55,188.13,4.32,180,2.9,209.74,2.88,117.72807,94.643961,54.618081,0.33142077
14.39,80,1018.1,0,0,0,0,0,0,0,4.74,188.75,9.73,177.88,5.24,195.95,6.12,103.8242,84.811638,64.53114,69.784058
16.64,69,1017.9,0,0,0,0,0,0,66.75,7.95,185.19,18.09,174.29,7.93,182.6,15.12,90.079511,74.346737,73.628462,428.82917
21.96,51,1017.3,0,0,0,0,0,0,238.52,13.7,176.99,18.03,176.57,15.23,173.21,11.16,76.365491,63.268931,82.560246,1091.7567
25.14,44,1016.6,0,0,0,0,0,0,417.41,17.23,169.16,20.77,171.03,18.58,171.09,14.04,62.93543,51.947276,92.077158,1688.3303
28.11,36,1016.4,0,0,0,0,0,0,585.62,15.19,166.29,17.3,167.99,15.89,166.91,12.6,50.114495,40.715995,103.4353,2111.5456
30.63,27,1015.5,0,0,0,0,0,0,728.91,9.79,162.9,11.18,165.07,10.83,164.58,10.8,38.590059,30.15584,119.24596,2371.4087
32.25,20,1014.7,0,0,0,0,0,0,837.49,5.15,167.91,6.92,171.03,6.57,170.54,11.88,29.956204,21.721236,145.09006,2447.3208
32.67,18,1014.9,0,0,0,0,0,0,906.91,6.29,13.24,6.12,28.07,6.3,30.96,8.64,27.067299,18.721735,184.68174,2382.955
33.36,18,1014.7,0,0,0,0,0,0,923.82,8.31,17.65,9.51,29.48,9.51,29.48,9.72,31.464478,23.263531,221.82137,2186.3625
33.94,17,1014.1,0,0,0,0,0,0,892.67,6.62,22.38,7.29,32.91,7.79,33.69,9.72,40.93986,32.383357,244.80836,1805.6692
34.17,16,1013.5,0,0,0,0,0,0,817.02,6.52,6.34,6.83,18.43,6.83,18.43,9.36,52.842345,43.173479,259.28274,1285.7186
33.96,16,1013.3,0,0,0,0,0,0,702.21,10.08,360,10.5,5.91,10.5,5.91,12.24,65.839396,54.465612,270.07548,572.48362
33.19,18,1012.7,0,0,0,0,0,0,551.8,13,4.76,14.21,8.75,13.85,8.97,15.48,79.356286,65.76577,279.37762,50.280278
32.07,19,1012.9,0,0,0,0,0,0,380.92,13.14,9.46,13.56,10.71,12.85,11.31,18,91.728184,75.690794,287.38957,1.7288194
17.88,32,1016.7,0,0,0,0,0,0,0,11.44,208.18,12.23,227.39,13.22,209.36,10.08,117.78135,94.762252,54.674048,0.18661202
17.16,31,1017.3,0,0,0,0,0,0,0,11.92,208.89,16.12,240.57,13.89,211.22,13.68,103.85723,84.913942,64.59826,70.945052
18.01,32,1017.2,0,0,0,0,0,0,67.64,12.98,213.69,16.98,248.88,13.48,214.11,13.68,90.103265,74.448123,73.705953,429.49833
21.84,30,1016.9,0,0,0,0,0,0,242.97,8.79,214.99,12.82,231.84,8.09,212.28,10.8,76.376324,63.367387,82.649005,1104.2833
26.09,23,1016.8,0,0,0,0,0,0,425.42,6.41,231.84,6.92,231.34,5.86,227.49,9.36,62.930697,52.045087,92.179501,1693.3228
28.87,18,1016,0,0,0,0,0,0,597.19,9.22,218.66,9,216.87,8.5,216.38,10.08,50.089274,40.81692,103.55339,2107.2178
30.61,13,1015.2,0,0,0,0,0,0,742.26,14.8,221.05,15.58,220.31,14.57,219.99,24.12,38.535866,30.26568,119.37225,2366.3803
31.72,11,1014.9,0,0,0,0,0,0,853.51,12.9,239.86,13.4,239.3,12.78,237.65,20.52,29.863397,21.844579,145.16043,2430.7858
32.53,12,1014.6,0,0,0,0,0,0,921.15,5.04,270,4.32,270,3.96,270,15.84,26.944069,18.840467,184.55523,2387.161
33.24,12,1014.5,0,0,0,0,0,0,937.17,7.52,286.7,6.64,282.53,6.21,280.01,17.28,31.343685,23.348425,221.58247,2200.599
33.58,13,1014.3,0,0,0,0,0,0,903.35,14.48,304.88,12.89,305.91,12.39,305.54,20.16,40.838814,32.441821,244.59479,1864.332
33.07,14,1014,0,0,0,0,0,0,824.14,23.97,302.74,23.97,302.74,22.57,303.94,25.92,52.76047,43.220305,259.10741,1343.0956
31.76,14,1014.9,0,0,0,0,0,0,709.33,26.75,298.98,29.65,299.05,27.11,300.31,26.64,65.773217,54.509579,269.92659,594.67845
30.47,15,1015.6,0,0,0,0,0,0,560.7,23.19,295.77,25.77,294.78,23.36,294.59,24.12,79.303401,65.812097,279.24559,44.852476
29.37,18,1015,0,0,0,0,0,0,388.04,19.8,297.03,21.41,297,19,297.05,20.52,91.801181,75.831467,287.34212,0.91836735
13.24,74,1020.7,0,0,0,0,0,0,0,4.07,315,15.58,319.69,4.61,308.66,7.92,117.72095,94.808042,54.820417,0.28138889
12.57,78,1020.8,0,0,0,0,0,0,0,2.16,360,13.53,331.39,1.84,348.69,6.84,103.88859,85.019133,64.671119,71.232024
13.57,75,1020.8,0,0,0,0,0,0,65.86,1.08,90,9.26,346.5,0.72,90,4.68,90.124997,74.552294,73.789549,427.30444
17.74,59,1020.1,0,0,0,0,0,0,239.41,2.88,360,4.33,355.24,3.24,360,1.44,76.384576,63.468409,82.744404,1104.8934
21.26,45,1019.3,0,0,0,0,0,0,420.97,3.96,360,4.32,360,4.32,360,2.52,62.922752,52.145436,92.28931,1701.7518
24.59,36,1019.1,0,0,0,0,0,0,590.96,7.52,16.7,7.52,16.7,7.52,16.7,6.12,50.060067,40.920647,103.68018,2152.7871
26.72,31,1018,0,0,0,0,0,0,733.36,10.03,21.04,9.98,25.64,9.83,23.75,9.36,38.476693,30.379059,119.50885,2416.1216
28.32,29,1017.2,0,0,0,0,0,0,842.83,10.59,17.82,10.5,22.17,10.37,20.32,12.6,29.76453,21.972883,145.24148,2494.4847
29.25,28,1018.7,0,0,0,0,0,0,907.8,10.14,6.12,9.11,9.09,9.11,9.09,10.44,26.814705,18.965686,184.4336,2418.4975
30.38,26,1018.2,0,0,0,0,0,0,925.6,10.11,4.09,9.06,6.84,8.71,7.13,10.44,31.21847,23.439843,221.33994,2208.4036
31.14,24,1017.5,0,0,0,0,0,0,892.67,10.44,360,9.37,2.2,9.37,2.2,11.52,40.735281,32.506075,244.37509,1827.9522
31.54,24,1017.1,0,0,0,0,0,0,813.46,11.18,356.31,10.45,358.03,10.45,358.03,11.88,52.677474,43.272428,258.92624,1294.3797
31.59,24,1016.7,0,0,0,0,0,0,696.87,12.32,353.29,11.97,353.09,11.57,354.64,14.4,65.70686,54.558645,269.77254,589.23
31.17,24,1016.6,0,0,0,0,0,0,547.35,13.8,352.5,13.44,352.3,13.04,353.66,18.72,79.251048,65.863523,279.10899,55.590146
30.21,24,1016.5,0,0,0,0,0,0,378.25,13.8,352.5,13.76,353.99,12.65,355.1,19.8,91.414444,75.619568,286.99144,1.8195652
15.53,59,1020.2,0,0,0,0,0,0,0,1.08,90,9.83,336.25,1.48,75.96,5.4,117.65179,94.85266,54.978698,0.30310734
15.24,60,1020.3,0,0,0,0,0,0,0,3.1,144.46,6.3,329.04,3.71,150.95,3.24,103.9182,85.127144,64.749739,72.3675
17.14,53,1020.1,0,0,0,0,0,0,63.19,5.45,172.41,0.51,225,6.52,173.66,5.4,90.144637,74.659177,73.879245,426.06139
21.29,43,1019.8,0,0,0,0,0,0,234.07,2.16,180,2.16,180,2.16,180,4.68,76.390191,63.571923,82.846409,1092.0236
25.01,34,1019.2,0,0,0,0,0,0,415.63,0.36,360,0.36,90,0.36,90,4.68,62.911549,52.248254,92.406509,1672.14
27.56,28,1018.8,0,0,0,0,0,0,586.51,4.68,360,3.6,360,3.98,5.19,5.04,50.026838,41.027104,103.81553,2098.5694
29.19,25,1018.2,0,0,0,0,0,0,728.02,8.64,360,8.31,4.97,8.71,7.13,7.56,38.412499,30.495883,119.65544,2360.3782
30.19,25,1017.7,0,0,0,0,0,0,836.6,10.8,360,10.45,1.97,10.46,3.95,13.68,29.659523,22.105985,145.3328,2448.1381
30.86,23,1018.7,0,0,0,0,0,0,907.8,10.44,360,9.72,360,9.72,360,11.88,26.679119,19.097191,184.31717,2374.0048
31.74,20,1018.4,0,0,0,0,0,0,925.6,10.09,357.95,9.36,360,9.36,360,11.52,31.088843,23.53772,221.09452,2159.4056
32.37,19,1018.1,0,0,0,0,0,0,896.23,10.11,355.91,9.37,357.8,9.01,357.71,12.96,40.629342,32.576141,244.14972,1807.9117
32.67,18,1017.3,0,0,0,0,0,0,818.8,10.5,354.09,10.11,355.91,9.73,357.88,14.04,52.593454,43.329893,258.73948,1268.5461
32.64,18,1017,0,0,0,0,0,0,702.21,10.9,352.41,10.5,354.09,10.11,355.91,14.4,65.640419,54.612858,269.61349,570.30639
32.32,17,1017.1,0,0,0,0,0,0,551.8,11.66,351.12,11.61,352.87,10.82,356.19,15.12,79.199311,65.920094,278.96797,58.838056
31.5,17,1016.5,0,0,0,0,0,0,381.81,12.73,351.87,12.29,354.96,11.53,358.21,15.48,91.490462,75.771482,286.93635,1.7815603
17.64,44,1020,0,0,0,0,0,0,0,1.84,78.69,9.29,324.46,2.16,90,3.24,117.7039,94.983791,55.050769,1.2912429
16.62,49,1020.2,0,0,0,0,0,0,0,4.39,145.01,3.32,310.6,5.5,148.39,2.52,103.94593,85.237826,64.834113,79.480278
18.25,47,1020.1,0,0,0,0,0,0,61.41,6.88,173.99,4.02,190.3,7.7,169.22,4.68,90.162117,74.768676,73.975028,426.72861
22.54,39,1019.6,0,0,0,0,0,0,232.29,4.74,188.75,6.16,173.29,4.68,180,5.04,76.393119,63.677847,82.955006,1079.7117
26.59,32,1019,0,0,0,0,0,0,411.18,2.9,172.87,4.21,160.02,3.76,163.3,3.24,62.897066,52.353471,92.531087,1651.1381
29.19,26,1018.2,0,0,0,0,0,0,580.28,2.9,119.74,4.1,127.87,3.6,126.87,4.32,49.989597,41.13624,103.95944,2077.2933
31.01,21,1017.7,0,0,0,0,0,0,723.57,3.96,90,4.8,102.99,4.38,99.46,6.48,38.343346,30.616132,119.81209,2320.9125
32.16,19,1017.3,0,0,0,0,0,0,833.93,4.33,94.76,5.24,105.95,4.9,107.1,7.92,29.548513,22.243922,145.43457,2407.1895
33.07,16,1017.5,0,0,0,0,0,0,906.91,6.49,160.56,6.95,158.75,6.95,158.75,9,26.53751,19.235079,184.20613,2368.6936
33.87,15,1017.3,0,0,0,0,0,0,925.6,5.82,158.2,6.29,156.37,6.29,156.37,10.8,30.955006,23.642151,220.84636,2155.6358
34.42,15,1016.8,0,0,0,0,0,0,894.45,5.35,160.35,6.15,159.44,6.15,159.44,10.08,40.521166,32.652097,243.91883,1784.9208
34.63,15,1015.8,0,0,0,0,0,0,817.02,3.42,161.57,4.21,160.02,4.21,160.02,10.08,52.508549,43.392764,258.54729,1258.3089
34.61,14,1015.2,0,0,0,0,0,0,700.43,1.48,104.04,2.1,120.96,2.1,120.96,8.28,65.57401,54.672267,269.44958,570.99918
34.33,15,1015.3,0,0,0,0,0,0,550.02,4.02,26.57,3.83,41.19,3.83,41.19,5.76,79.148288,65.981844,278.82262,62.365278
33.56,17,1014.8,0,0,0,0,0,0,378.25,10.04,14.53,11.17,20.77,10.37,20.32,10.08,91.336649,75.749104,286.72749,2.2539855
19.04,45,1018.1,0,0,0,0,0,0,0,8.89,201.37,9.06,173.16,9.69,201.8,7.92,117.51992,94.959285,55.30471,1.1154971
19.17,39,1018.2,0,0,0,0,0,0,0,12.26,183.37,20.88,180,16.24,176.19,15.48,103.97168,85.351045,64.924238,78.158277
20.4,36,1018.2,0,0,0,0,0,0,59.63,15.16,184.09,27.45,184.51,16.24,183.81,18.72,90.177366,74.880698,74.076887,426.6125
23.53,39,1017.9,0,0,0,0,0,0,232.29,21.24,180,27.74,177.77,22.68,180,15.84,76.393311,63.786098,83.070172,1073.9925
26.47,32,1017.5,0,0,0,0,0,0,413.85,21.65,176.19,25.24,176.73,22.37,176.31,16.2,62.879272,52.461016,92.66301,1655.3685
29.39,24,1017.3,0,0,0,0,0,0,586.51,18.72,178.9,20.88,179.01,19.08,178.92,13.68,49.948342,41.247998,104.11186,2064.272
31.6,18,1016.4,0,0,0,0,0,0,731.58,13.7,183.01,14.06,182.94,13.32,181.55,9.72,38.269264,30.739763,119.97875,2298.3886
32.85,15,1015.7,0,0,0,0,0,0,842.83,9.01,182.29,9.37,182.2,9,180,12.96,29.431577,22.38667,145.5468,2396.7181
32.99,13,1016.5,0,0,0,0,0,0,918.48,12.1,202.75,12.25,204.3,11.77,203.43,11.52,26.39001,19.379361,184.10071,2354.0347
33.88,11,1016.2,0,0,0,0,0,0,937.17,9.03,203.5,9.03,203.5,8.7,204.44,8.64,30.81712,23.753188,220.59579,2122.8493
34.47,10,1015.6,0,0,0,0,0,0,907.8,6.62,202.38,6.95,201.25,6.49,199.44,9.36,40.410906,32.734008,243.68267,1772.9497
34.76,9,1014.9,0,0,0,0,0,0,830.37,3.1,215.54,3.22,206.57,3.22,206.57,6.84,52.422894,43.461099,258.34982,1239.4458
34.81,9,1014.6,0,0,0,0,0,0,712.89,1.84,281.31,1.08,270,1.08,270,6.12,65.507747,54.736922,269.28093,566.97778
34.46,10,1014.3,0,0,0,0,0,0,559.81,4.33,318.37,4.02,333.43,3.71,330.95,6.84,79.098072,66.04881,278.67307,67.755711
33.55,11,1013.8,0,0,0,0,0,0,385.37,6.88,317.12,7.29,327.09,6.99,325.49,10.44,91.066991,75.640972,286.43886,3.1170455
16.68,74,1017.7,0,0,0,0,0,0,0,8.91,226.64,9.01,267.71,11.97,226.22,12.6,117.45188,95.017868,55.476569,3.3991071
17.16,71,1017.5,0,0,0,0,0,0,0,8.59,213.02,4.32,270,10.88,214.22,5.76,103.99533,85.466643,65.020104,88.220089
19.22,61,1017.1,0,0,0,0,0,0,56.96,8.56,194.62,2.74,203.2,8.56,194.62,3.24,90.190315,74.995144,74.184807,417.47306
23.6,47,1016.9,0,0,0,0,0,0,226.06,5.04,180,6.12,180,4.68,180,5.04,76.390721,63.896594,83.191896,1037.7108
27.45,36,1016.3,0,0,0,0,0,0,404.95,5.41,176.19,6.12,180,5.77,176.42,3.6,62.85815,52.570823,92.802277,1610.95
29.64,28,1015.7,0,0,0,0,0,0,573.16,3.4,147.99,3.71,150.95,3.71,150.95,8.28,49.903092,41.362335,104.27283,2021.9484
31.18,23,1015,0,0,0,0,0,0,716.45,1.94,158.2,2.74,156.8,2.74,156.8,9.72,38.190337,30.866777,120.15551,2261.6714
32.52,20,1014.4,0,0,0,0,0,0,825.92,1.8,216.87,2.41,206.57,2.28,198.43,10.08,29.308895,22.534306,145.66967,2393.2847
34.01,16,1014.5,0,0,7.5,25,3,0,888.22,8.29,304.38,7.59,301.43,7.1,300.47,11.52,26.236865,19.530162,184.00098,2314.6886
34.66,15,1014.1,0,0,0,0,0,0,890.89,10.95,313.67,10.44,313.6,9.93,313.53,15.12,30.67541,23.870931,220.34292,1076.2814
34.9,13,1013.8,0,0,10,0,10,0,838.38,12.98,313.88,12.98,313.88,12.22,315,19.8,40.298745,32.821951,243.44139,352.67295
34.85,13,1012.9,0,0,10,0,10,0,764.51,13.24,315,13.25,312.8,12.48,313.83,21.6,52.336633,43.53496,258.14723,491.43748
34.54,13,1012.6,0,0,10,0,10,0,653.26,11.99,311.35,11.75,310.03,11.02,308.37,16.92,63.672102,53.280452,267.75213,405.09222
18.47,66,1015.9,0,0,0,0,0,0,0,5.77,183.58,4.9,306.03,6.16,186.71,2.88,117.26425,94.999494,55.742483,37.001235
17.78,69,1015.7,0,0,0,0,0,0,0,8.64,180,2.62,164.05,10.8,180,4.32,104.01686,85.584691,65.121769,114.57361
20.35,58,1015.3,0,0,2.7,9,0,0,62.3,10.11,175.91,10.31,167.91,10.5,174.09,9.36,90.200891,75.111971,74.298787,424.78194
25.07,44,1014.6,0,0,0,0,0,0,224.28,7.93,177.4,11.01,168.69,8.29,177.51,9.36,76.385278,64.009273,83.320101,964.85891
29.39,30,1013.9,0,0,0,0,0,0,398.72,9.36,180,10.44,180,9.72,180,9.72,62.833627,52.682816,92.948698,899.89639
31.55,23,1013.9,0.2,0,7.8,26,0,0,564.26,11.9,183.47,12.61,181.64,12.25,181.68,19.08,49.853749,41.479142,104.44194,1875.5047
30.53,21,1013.6,0.1,0,69,69,69,0,517.09,12.31,217.87,13.39,216.25,12.68,214.59,19.44,38.106372,30.996965,120.34151,2108.4302
30.67,19,1013.6,0.4,0,73,21,73,0,288.36,12.68,235.41,14.08,237.53,12.78,237.65,20.52,29.180044,22.686351,145.80188,1574.5592
32.91,15,1013.9,0.3,0,32,0,32,0,510.86,13,228.37,14.29,229.09,13.28,229.4,21.96,26.077528,19.686814,183.90736,385.48584
33.57,13,1013.8,0.3,0,10,1,10,0,855.29,15.83,252.8,16.98,248.88,15.84,248.68,24.48,30.529608,23.995044,220.08933,1687.5526
33.47,13,1013.5,0.2,0,61,5,61,0,587.4,17.31,253.07,19.13,250.2,17.65,249.72,25.56,40.184645,32.915846,243.19591,1489.3247
32.02,14,1013.1,0,0,29,0,29,0,548.24,16.95,257.74,18.6,255.43,17.11,255.38,24.12,52.249815,43.614356,257.93999,603.23833
31.76,14,1013.1,0,0,10,0,10,0,354.22,16.6,266.27,17.77,263.02,16.66,263.8,23.04,65.376082,54.882143,268.93007,316.02919
32.5,13,1013.1,0,0,10,0,10,0,396.94,14.76,271.4,16.2,270,14.76,270,22.68,79.000425,66.19853,278.36187,109.22472
31.67,14,1012.8,0,0,41,0,41,0,352.44,13.8,277.5,14.78,272.79,13.7,273.01,16.2,90.88083,75.71197,286.07705,2.1372224
18.48,37,1016.4,0,0,4.8,16,0,0,0,5.9,217.57,1.14,288.43,7.13,225,1.44,117.66671,95.386662,55.572232,8.5900585
17.36,40,1016.6,0,0,0,0,0,0,0,9.36,180,5.69,161.57,11.17,178.15,6.48,104.03611,85.704952,65.229186,185.27833
19.81,35,1016,0,0,8,6,8,0,61.41,10.81,181.91,15.88,176.1,11.52,180,12.96,90.209033,75.231061,74.418798,360.7503
24.32,27,1015.4,0,0,9.3,31,1,0,230.51,11.25,187.35,14.87,186.95,11.57,185.36,13.32,76.376954,64.124049,83.454789,470.79972
